ID,BOM
5018090,1
5018091,1
5018093,1
5018094,1
5018095,1
5018100,1
5018101,1
5018104,1
5018106,1
5018107,1
5018109,1
5018110,1
5018111,1
5018113,1
5018114,1
5018115,1
5018118,1
5018119,1
5018120,1
5018121,1
5018122,1
5018124,1
5018125,1
5018126,1
5018129,1
5018130,1
5018131,1
5018132,1
5018133,1
5018134,1
5018135,1
5018136,1
5018137,1
5018138,1
5018143,1
5018144,1
5018145,1
5018146,1
5018147,1
5018148,1
5018149,1
5018150,1
5018151,1
5018152,1
5018153,1
5018154,1
5018155,1
5018156,1
5018157,1
5018158,1
5018159,1
5018160,1
5018161,1
5018162,1
5018163,1
5018164,1
5018165,1
5018167,1
5018168,1
5018169,1
5018170,1
5018171,1
5018172,1
5018173,1
5018174,1
5018175,1
5018176,1
5018177,1
5018178,1
5018179,1
5018181,1
5018182,1
5018183,1
5018184,1
5018185,1
5018186,1
5018187,0
5018188,1
5018189,1
5018190,1
5018191,1
5018192,1
5018193,1
5018194,1
5018195,1
5018196,1
5018197,1
5018198,1
5018199,1
5018200,1
5018201,1
5018202,1
5018203,1
5018204,1
5018205,1
5018206,1
5018207,1
5018210,1
5018211,1
5018212,1
5018213,1
5018214,1
5018215,1
5018216,1
5018217,1
5018218,1
5018219,1
5018220,1
5018221,1
5018222,1
5018223,1
5018224,1
5018225,1
5018226,1
5018227,1
5018228,1
5018229,1
5018235,1
5018236,1
5018237,1
5018238,1
5018239,1
5018240,1
5018241,1
5018243,1
5018244,1
5018245,1
5018246,1
5018247,1
5018248,1
5018250,1
5018251,1
5018252,1
5018253,1
5018254,1
5018257,1
5018258,1
5018260,1
5018261,1
5018262,1
5018263,1
5018264,1
5018265,1
5018266,1
5018270,1
5018271,1
5018272,1
5018273,1
5018274,1
5018275,1
5018276,1
5018277,1
5018278,1
5018279,1
5018280,1
5018281,1
5018282,1
5018283,1
5018284,1
5018285,1
5018286,1
5018287,1
5018288,1
5018289,1
5018290,1
5018292,1
5018293,1
5018294,1
5018295,1
5018296,1
5018297,1
5018298,1
5018299,1
5018300,1
5018301,1
5018302,1
5018303,1
5018306,1
5018307,1
5018311,1
5018312,1
5018314,1
5018315,1
5018316,1
5018317,1
5018318,1
5018319,1
5018320,1
5018321,1
5018322,1
5018323,1
5018325,1
5018326,1
5018330,1
5018333,1
5018334,1
5018335,1
5018336,1
5018337,1
5018338,1
5018339,1
5018340,1
5018341,1
5018342,1
5018343,1
5018344,1
5018345,1
5018346,1
5018347,1
5018348,1
5018349,1
5018351,1
5018352,1
5018353,1
5018354,1
5018355,1
5018356,1
5018357,1
5018358,1
5018359,1
5018360,1
5018361,1
5018362,1
5018363,1
5018364,1
5018365,1
5018368,1
5018369,1
5018370,1
5018371,1
5018372,1
5018373,1
5018374,1
5018375,1
5018376,1
5018377,1
5018378,1
5018379,1
5018380,1
5018381,1
5018382,1
5018383,1
5018384,1
5018385,1
5018386,1
5018387,1
5018388,1
5018389,1
5018390,1
5018391,1
5018392,1
5018393,1
5018394,1
5018395,1
5018396,1
5018397,1
5018398,1
5018399,1
5018400,1
5018401,1
5018402,1
5018403,1
5018404,1
5018406,1
5018407,1
5018408,1
5018409,1
5018412,1
5018413,1
5018414,1
5018415,1
5018417,1
5018418,1
5018419,1
5018420,1
5018421,1
5018422,1
5018423,1
5018424,1
5018425,1
5018426,1
5018428,1
5018429,1
5018430,1
5018431,1
5018432,1
5018433,1
5018439,1
5018440,1
5018442,1
5018443,1
5018444,1
5018445,1
5018446,1
5018447,1
5018448,1
5018450,1
5018451,1
5018452,1
5018453,1
5018455,1
5018457,1
5018458,1
5018459,1
5018460,1
5018461,1
5018462,1
5018464,1
5018465,1
5018466,1
5018467,1
5018469,1
5018470,1
5018471,1
5018472,1
5018477,1
5018478,1
5018479,1
5018480,1
5018481,1
5018482,1
5018483,1
5018484,1
5018485,1
5018486,1
5018487,1
5018488,1
5018492,1
5018493,1
5018495,1
5018496,1
5018498,0
5018500,1
5018501,0
5018502,1
5018503,0
5018504,1
5018505,1
5018506,1
5021187,1
5021188,1
5021189,1
5021190,1
5021191,1
5021192,1
5021193,1
5021194,1
5021195,1
5021196,1
5021197,1
5021201,1
5021202,1
5021203,1
5021204,1
5021205,1
5021207,1
5021208,1
5021209,1
5021210,1
5021211,1
5021212,1
5021213,1
5021214,1
5021217,1
5021218,1
5021219,1
5021220,1
5021221,1
5021222,1
5021223,1
5021224,1
5021225,1
5021226,1
5021227,1
5021228,1
5021229,1
5021231,1
5021232,1
5021234,1
5021235,1
5021236,1
5021237,1
5021238,1
5021239,1
5021240,1
5021241,1
5021242,1
5021243,1
5021244,1
5021247,1
5021248,1
5021250,1
5021251,1
5021253,1
5021254,1
5021255,1
5021256,1
5021257,1
5021258,1
5021259,1
5021260,1
5021261,1
5021263,1
5021264,1
5021265,1
5021266,1
5021267,1
5021270,1
5021271,1
5021272,1
5021273,1
5021274,1
5021276,1
5021277,1
5021278,1
5021279,1
5021280,1
5021281,1
5021283,1
5021284,1
5021287,1
5021288,1
5021291,1
5021292,1
5021293,1
5021294,1
5021295,1
5021296,1
5021298,1
5021299,1
5021301,1
5021302,1
5021303,0
5021305,1
5021306,1
5021307,1
5021308,1
5021309,1
5021310,0
5021312,1
5021314,0
5021315,1
5021316,1
5021317,1
5021318,1
5021319,1
5021320,1
5021321,1
5021322,1
5021323,1
5021324,1
5021328,1
5021329,1
5021330,1
5021331,1
5021332,1
5021334,1
5021335,1
5021336,1
5021337,1
5021338,1
5021339,1
5021340,1
5021341,1
5021342,1
5021343,1
5021344,1
5021346,1
5021347,1
5021348,1
5021349,1
5021350,1
5021353,1
5021354,1
5021355,1
5021358,1
5021359,1
5021360,1
5021361,1
5021362,1
5021365,1
5021366,1
5021367,1
5021368,1
5021370,1
5021371,1
5021372,1
5021373,1
5021375,1
5021376,0
5021377,1
5021378,1
5021379,1
5021380,1
5021381,1
5021382,1
5021383,0
5021384,1
5021385,1
5021386,0
5021387,1
5021388,1
5021389,0
5021390,1
5021391,1
5021392,1
5021393,1
5021394,1
5021397,1
5021398,1
5021399,1
5021402,1
5021403,0
5021404,1
5021405,1
5021406,1
5021410,1
5021413,1
5021414,1
5021415,1
5021416,1
5021419,1
5021420,1
5021421,1
5021423,1
5021425,1
5021429,1
5021430,0
5021431,0
5021434,1
5021435,1
5021436,1
5021437,1
5021438,1
5021439,1
5021440,1
5021441,1
5021442,1
5021443,1
5021444,1
5021445,1
5021446,1
5021448,1
5021450,1
5021451,1
5021452,1
5021453,1
5021454,1
5021455,1
5021456,1
5021457,1
5021458,1
5021459,1
5021460,1
5021461,1
5021462,1
5021463,1
5021464,1
5021465,1
5021466,1
5021467,1
5021468,1
5021471,1
5021472,1
5021474,1
5021475,1
5021476,1
5021477,1
5021478,1
5021479,1
5021480,1
5021481,1
5021482,1
5021483,1
5021484,1
5021485,1
5021486,1
5021487,1
5021488,1
5021489,1
5021490,1
5021491,1
5021493,1
5021494,1
5021496,1
5021497,1
5021498,1
5021499,1
5021500,1
5021502,1
5021504,1
5021506,1
5021507,1
5021508,1
5021509,1
5021510,1
5021513,1
5021514,1
5021515,1
5021516,1
5021517,1
5021518,1
5021519,1
5021520,1
5021522,1
5021525,1
5021526,1
5021527,1
5021528,1
5021529,1
5021530,1
5021532,1
5021533,1
5021534,1
5021535,1
5021536,1
5021537,1
5021538,1
5021539,1
5021540,1
5021541,1
5021542,1
5021543,1
5021544,1
5021545,1
5021546,1
5021547,1
5021548,1
5021549,1
5021550,1
5021551,1
5021552,1
5021553,1
5021554,1
5021555,1
5021558,1
5021559,1
5021560,1
5021561,1
5021562,1
5021563,1
5021564,1
5021565,1
5021566,1
5021568,1
5021569,1
5021570,1
5021571,1
5021572,1
5021573,1
5021574,1
5021575,1
5021576,1
5021577,1
5021578,1
5021579,1
5021580,1
5021581,1
5021582,1
5021583,1
5021584,1
5021585,1
5021586,1
5021587,1
5021588,1
5021589,1
5021590,1
5021591,1
5021594,1
5021595,1
5021597,1
5021600,1
5021601,1
5021602,1
5021603,1
5021604,1
5021605,1
5021606,1
5021607,1
5021608,1
5021609,1
5021610,1
5021611,1
5021612,1
5021613,1
5021614,1
5021616,1
5021617,1
5021620,1
5021622,1
5021623,1
5021624,1
5021627,0
5021628,0
5021629,1
5021630,1
5021632,1
5021633,1
5021634,1
5021637,1
5021639,1
5021640,1
5021641,1
5021642,1
5021643,1
5021644,1
5021645,1
5021646,1
5021647,1
5021648,1
5021649,1
5021650,1
5021651,1
5021652,1
5021653,1
5021654,1
5021655,1
5021656,1
5021657,1
5021658,1
5021659,1
5021660,1
5021661,1
5021662,1
5021663,1
5021664,1
5021665,1
5021668,1
5021670,1
5021671,1
5021673,1
5021674,1
5021675,1
5021676,1
5021678,1
5021679,1
5021680,1
5021681,1
5021682,1
5021683,1
5021684,1
5021688,1
5021691,1
5021693,1
5021694,1
5021695,1
5021696,1
5021697,1
5021698,1
5021699,1
5021700,1
5021701,1
5021702,1
5021703,1
5021704,1
5021705,1
5021706,1
5021707,1
5021708,1
5021709,1
5021710,1
5021711,1
5021712,1
5021713,1
5021715,1
5021716,1
5021717,1
5021718,1
5021719,1
5021720,1
5021721,1
5021722,1
5021723,1
5021724,1
5021725,1
5021726,1
5021727,1
5021728,1
5021730,1
5021732,1
5021733,1
5021734,1
5021735,1
5021737,1
5021738,1
5021739,1
5021740,1
5021741,1
5021742,1
5021744,1
5021745,1
5021746,1
5021747,1
5021748,1
5021749,1
5021750,1
5021752,1
5021753,1
5021754,1
5021756,1
5021761,1
5021762,1
5021763,1
5021764,1
5021765,1
5021766,1
5021767,1
5021768,1
5021769,1
5021772,1
5021774,1
5021775,1
5021776,1
5021777,1
5021778,1
5021779,1
5021780,1
5021781,1
5021782,1
5021783,1
5021788,1
5021789,1
5021790,1
5021791,1
5021792,1
5021793,1
5021794,1
5021795,1
5021796,1
5021797,1
5021798,1
5021799,1
5021800,1
5021801,1
5021802,0
5021808,1
5021809,1
5021810,1
5021814,1
5021815,1
5021816,1
5021817,1
5021818,1
5021819,1
5021822,1
5021826,1
5021827,1
5021828,1
5021829,1
5021830,1
5021831,1
5021832,1
5021833,1
5021834,1
5021835,1
5021836,1
5021837,1
5021838,1
5021839,1
5021840,1
5021841,1
5021842,1
5021843,1
5021844,1
5021845,1
5021846,1
5021847,1
5021848,1
5021849,1
5021850,1
5021851,1
5021852,1
5021853,1
5021854,1
5021855,1
5021856,1
5021857,1
5021858,1
5021861,1
5021862,1
5021863,1
5021865,1
5021866,1
5021867,1
5021868,1
5021869,1
5021870,1
5021871,1
5021872,1
5021873,1
5021874,1
5021876,1
5021877,1
5021878,1
5021879,1
5021880,1
5021881,1
5021882,1
5021883,1
5021884,1
5021886,1
5021887,1
5021888,1
5021889,1
5021890,1
5021891,1
5021892,1
5021895,1
5021898,1
5021899,1
5021900,1
5021901,1
5021902,1
5021903,1
5021904,1
5021905,1
5021906,1
5021907,1
5021908,1
5021909,1
5021910,1
5021911,1
5021912,1
5021916,1
5021917,1
5021919,1
5021920,1
5021922,1
5021923,1
5021924,1
5021926,1
5021928,1
5021929,1
5021930,1
5021931,1
5021933,1
5021935,1
5021936,1
5021937,1
5021938,1
5021939,1
5021940,1
5021942,1
5021943,1
5021944,1
5021945,1
5021946,1
5021947,1
5021948,1
5021949,1
5021950,1
5021951,1
5021954,1
5021955,1
5021956,1
5021958,1
5021959,1
5021960,0
5021961,0
5021964,1
5021965,1
5021966,1
5021967,1
5021968,1
5021969,1
5021970,1
5021972,1
5021973,1
5021974,1
5021975,1
5021976,1
5021977,1
5021978,1
5021979,1
5021980,1
5021981,1
5021983,1
5021984,1
5021985,1
5021986,1
5021987,1
5021988,1
5021989,1
5021990,1
5021991,1
5021992,1
5021993,1
5021994,1
5021995,1
5021996,1
5021997,1
5021998,0
5021999,1
5022000,1
5022001,1
5022002,1
5022003,1
5022004,1
5022005,1
5022006,1
5022007,1
5022008,1
5022009,1
5022010,1
5022011,1
5022012,1
5022013,1
5022014,1
5022015,1
5022016,1
5022017,1
5022018,1
5022019,1
5022020,1
5022021,1
5022022,1
5022023,1
5022024,1
5022025,1
5022026,1
5022027,1
5022029,1
5022030,1
5022031,1
5022033,1
5022034,1
5022038,1
5022039,1
5022040,1
5022041,1
5022042,1
5022044,0
5022046,1
5022047,1
5022048,1
5022049,1
5022051,1
5022052,1
5022053,0
5022054,1
5022056,1
5022057,1
5022058,1
5022059,1
5022060,1
5022062,1
5022063,1
5022064,1
5022065,1
5022066,1
5022068,1
5022071,1
5022072,1
5022073,1
5022074,1
5022075,1
5022076,1
5022077,1
5022078,1
5022079,1
5022080,1
5022081,1
5022082,1
5022083,1
5022084,1
5022085,1
5022086,1
5022087,1
5022089,1
5022090,1
5022092,1
5022093,1
5022094,1
5022095,1
5022097,1
5022098,1
5022099,1
5022100,1
5022101,1
5022102,1
5022103,1
5022105,1
5022107,1
5022108,1
5022109,1
5022111,1
5022112,1
5022113,1
5022114,1
5022115,1
5022116,1
5022117,1
5022118,1
5022119,1
5022120,1
5022122,1
5022123,1
5022124,1
5022125,1
5022126,1
5022127,1
5022128,1
5022130,1
5022131,1
5022132,1
5022133,1
5022134,1
5022135,1
5022136,1
5022137,1
5022138,1
5022140,1
5022141,1
5022142,1
5022143,1
5022144,1
5022145,1
5022146,1
5022147,1
5022148,1
5022149,1
5022150,1
5022152,1
5022153,1
5022154,1
5022155,1
5022156,1
5022157,1
5022158,1
5022161,1
5022163,1
5022164,1
5022168,1
5022172,1
5022174,1
5022175,1
5022176,1
5022177,1
5022178,1
5022179,1
5022180,1
5022181,1
5022182,1
5022183,1
5022184,1
5022185,1
5022186,1
5022187,1
5022188,1
5022189,1
5022190,1
5022192,1
5022193,1
5022195,1
5022196,1
5022197,1
5022198,1
5022199,1
5022200,1
5022201,1
5022202,1
5022203,1
5022204,1
5022206,1
5022207,1
5022208,1
5022210,1
5022211,1
5022212,1
5022213,1
5022216,1
5022217,1
5022218,1
5022219,1
5022220,1
5022221,1
5022222,1
5022223,1
5022224,1
5022225,1
5022226,1
5022227,1
5022228,1
5022229,1
5022230,1
5022231,1
5022235,1
5022236,1
5022237,1
5022238,1
5022239,1
5022240,1
5022241,1
5022243,1
5022244,1
5022246,1
5022247,1
5022248,1
5022249,1
5022250,1
5022251,1
5022252,1
5022253,1
5022254,1
5022255,1
5022256,1
5022261,1
5022262,1
5022263,1
5022264,1
5022265,1
5022266,1
5022267,1
5022268,1
5022269,1
5022270,1
5022271,1
5022272,1
5022273,1
5022274,1
5022275,1
5022277,1
5022278,1
5022280,1
5022281,1
5022282,1
5022283,1
5022284,1
5022285,1
5022288,1
5022289,1
5022290,1
5022291,1
5022292,1
5022294,1
5022295,1
5022297,1
5022298,1
5022299,1
5022302,1
5022303,1
5022304,1
5022305,1
5022307,1
5022308,1
5022309,1
5022310,1
5022311,1
5022313,0
5022316,1
5022317,1
5022318,1
5022320,1
5022324,1
5022325,1
5022326,1
5022327,1
5022328,1
5022329,1
5022330,1
5022332,1
5022333,1
5022334,1
5022335,1
5022336,1
5022337,1
5022338,1
5022339,1
5022340,1
5022341,1
5022342,1
5022343,1
5022348,1
5022349,1
5022350,1
5022351,1
5022352,1
5022353,1
5022354,1
5022355,1
5022359,1
5022362,1
5022363,1
5022365,1
5022366,1
5022367,1
5022370,1
5022371,1
5022373,1
5022376,1
5022379,1
5022381,1
5022382,1
5022383,1
5022384,1
5022385,1
5022386,1
5022387,1
5022388,1
5022389,1
5022396,1
5022397,1
5022398,1
5022401,1
5022402,1
5022407,1
5022410,1
5022411,1
5022412,1
5022413,1
5022414,1
5022415,1
5022416,1
5022417,1
5022418,1
5022419,1
5022420,1
5022421,1
5022422,1
5022423,1
5022424,1
5022425,1
5022426,0
5022427,0
5022428,0
5022429,1
5022430,1
5022431,1
5022432,1
5022433,1
5022434,1
5022435,1
5022436,1
5022437,1
5022438,1
5022439,1
5022440,1
5022441,1
5022442,1
5022443,1
5022444,1
5022445,1
5022446,1
5022447,1
5022448,1
5022449,1
5022451,1
5022452,1
5022453,1
5022454,1
5022455,1
5022456,1
5022457,1
5022458,1
5022459,1
5022460,1
5022461,1
5022462,1
5022465,1
5022466,1
5022468,1
5022469,1
5022470,1
5022471,1
5022472,1
5022473,1
5022477,1
5022478,1
5022479,1
5022480,1
5022481,1
5022482,1
5022483,1
5022484,1
5022485,1
5022486,1
5022487,1
5022488,1
5022489,1
5022492,1
5022493,1
5022494,1
5022495,1
5022496,1
5022497,1
5022498,1
5022499,1
5022502,1
5022504,1
5022505,1
5022506,1
5022507,1
5022508,1
5022509,1
5022510,1
5022511,1
5022512,1
5022513,1
5022516,1
5022517,1
5022518,1
5022519,1
5022523,1
5022525,1
5022527,1
5022528,1
5022529,1
5022530,1
5022531,1
5022532,1
5022535,1
5022536,1
5022539,1
5022540,1
5022541,1
5022542,1
5022543,1
5022545,1
5022546,1
5022547,1
5022548,1
5022549,1
5022550,1
5022551,1
5022553,1
5022554,1
5022555,1
5022556,1
5022557,1
5022559,1
5022560,1
5022561,1
5022562,1
5022563,1
5022564,1
5022565,1
5022566,1
5022567,1
5022568,1
5022569,1
5022570,1
5022571,1
5022572,1
5022573,1
5022577,1
5022578,1
5022579,1
5022580,1
5022582,1
5022583,1
5022584,1
5022585,1
5022587,1
5022589,1
5022590,1
5022591,1
5022592,1
5022593,1
5022594,1
5022595,1
5022596,1
5022597,1
5022598,1
5022599,1
5022602,1
5022604,1
5022605,1
5022606,1
5022607,1
5022608,1
5022609,1
5022610,1
5022611,1
5022612,1
5022614,1
5022616,1
5022617,0
5022618,1
5022619,1
5022620,1
5022621,1
5022622,1
5022623,1
5022624,1
5022625,1
5022626,1
5022627,1
5022628,1
5022634,1
5022635,1
5022636,1
5022637,1
5022639,1
5022640,1
5022641,1
5022642,1
5022643,1
5022644,1
5022647,1
5022648,1
5022649,1
5022651,1
5022652,1
5022654,1
5022655,1
5022656,1
5022657,1
5022658,1
5022659,1
5022660,1
5022661,1
5022663,1
5022664,1
5022665,1
5022666,1
5022667,1
5022668,1
5022669,1
5022670,1
5022671,1
5022672,1
5022673,1
5022676,1
5022677,1
5022679,1
5022681,1
5022682,1
5022683,1
5022684,1
5022685,1
5022686,1
5022687,1
5022689,1
5022690,1
5022691,1
5022692,1
5022694,1
5022696,1
5022697,0
5022698,1
5022700,1
5022701,1
5022702,1
5022703,1
5022704,1
5022705,1
5022707,1
5022712,1
5022713,1
5022715,1
5022716,1
5022717,1
5022718,1
5022719,1
5022720,1
5022721,1
5022722,1
5022730,1
5022731,1
5022732,1
5022733,1
5022734,1
5022737,1
5022738,1
5022739,1
5022740,1
5022741,1
5022742,1
5022743,1
5022744,1
5022745,1
5022746,1
5022749,1
5022750,1
5022751,1
5022752,1
5022753,1
5022754,1
5022755,1
5022756,1
5022757,1
5022758,1
5022759,1
5022760,1
5022761,1
5022762,1
5022765,1
5022767,1
5022768,1
5022769,1
5022770,1
5022771,1
5022772,1
5022773,1
5022774,1
5022775,1
5022776,1
5022778,1
5022783,1
5022784,1
5022787,1
5022788,1
5022789,1
5022790,1
5022791,1
5022792,1
5022794,1
5022795,1
5022796,1
5022797,1
5022798,1
5022799,1
5022800,1
5022802,1
5022803,1
5022804,1
5022807,1
5022808,1
5022809,1
5022810,1
5022811,1
5022812,1
5022813,1
5022814,1
5022815,1
5022816,1
5022817,1
5022818,1
5022824,1
5022825,1
5022826,1
5022827,1
5022828,1
5022831,1
5022832,1
5022833,1
5022834,1
5022835,1
5022836,1
5022837,1
5022840,1
5022841,1
5022842,1
5022843,1
5022844,1
5022845,1
5022846,1
5022847,1
5022848,1
5022849,1
5022851,1
5022852,1
5022853,1
5022855,1
5022858,1
5022859,1
5022860,1
5022862,1
5022863,1
5022864,1
5022865,1
5022866,1
5022867,1
5022868,1
5022869,1
5022870,1
5022871,1
5022872,1
5022873,1
5022875,1
5022876,1
5022877,1
5022878,1
5022879,1
5022880,1
5022881,1
5022882,1
5022886,1
5022887,1
5022888,1
5022889,1
5022890,1
5022891,1
5022892,1
5022893,1
5022894,1
5022895,1
5022896,1
5022897,1
5022898,1
5022900,1
5022901,1
5022902,1
5022903,1
5022904,1
5022905,1
5022906,1
5022907,1
5022908,1
5022909,1
5022910,1
5022912,1
5022913,1
5022914,1
5022915,1
5022917,1
5022918,1
5022921,1
5022922,1
5022923,1
5022925,1
5022926,1
5022927,1
5022928,1
5022929,1
5022930,1
5022931,1
5022932,1
5022933,1
5022934,1
5022935,1
5022936,1
5022938,1
5022939,1
5022940,1
5022942,1
5022943,1
5022944,1
5022945,1
5022946,1
5022947,1
5022950,1
5022951,1
5022952,1
5022953,1
5022954,1
5022955,1
5022958,1
5022961,1
5022963,1
5022964,1
5022965,1
5022966,1
5022967,1
5022968,1
5022969,1
5022970,1
5022971,1
5022972,1
5022975,1
5022978,1
5022979,1
5022980,1
5022981,1
5022982,1
5022984,1
5022985,1
5022986,1
5022987,1
5022988,1
5022989,1
5022990,1
5022991,1
5022992,1
5022993,1
5022994,1
5022995,1
5022996,1
5022997,1
5023000,1
5023001,1
5023002,1
5023004,1
5023006,1
5023007,1
5023008,1
5023009,1
5023010,1
5023011,1
5023012,1
5023015,1
5023019,1
5023020,1
5023021,1
5023022,1
5023023,1
5023024,1
5023025,1
5023027,1
5023029,1
5023031,1
5023032,1
5023033,1
5023034,1
5023035,1
5023036,1
5023037,1
5023038,1
5023039,1
5023040,1
5023041,1
5023042,1
5023043,1
5023044,1
5023045,1
5023046,1
5023048,1
5023049,1
5023050,1
5023051,1
5023052,1
5023053,1
5023054,1
5023055,1
5023056,1
5023057,1
5023058,1
5023059,1
5023060,1
5023061,1
5023063,1
5023064,1
5023065,1
5023066,1
5023067,1
5023068,1
5023069,1
5023070,1
5023071,1
5023072,1
5023073,1
5023074,1
5023075,1
5023076,1
5023077,1
5023078,1
5023079,1
5023080,1
5023081,1
5023082,1
5023083,1
5023084,1
5023085,1
5023086,1
5023087,1
5023088,1
5023089,1
5023092,1
5023095,1
5023096,1
5023097,1
5023099,1
5023100,1
5023101,1
5023102,1
5023103,1
5023105,1
5023106,1
5023107,1
5023108,1
5023109,1
5023110,1
5023111,1
5023112,1
5023113,1
5023114,1
5023115,1
5023116,1
5023117,1
5023118,1
5023120,1
5023121,1
5023122,1
5023124,1
5023125,1
5023126,1
5023127,1
5023129,1
5023130,1
5023131,1
5023133,1
5023134,1
5023136,1
5023137,1
5023138,1
5023139,1
5023140,1
5023141,1
5023142,1
5023143,1
5023144,1
5023145,1
5023146,1
5023147,1
5023150,1
5023151,1
5023152,1
5023153,1
5023159,1
5023160,1
5023161,1
5023163,1
5023164,1
5023168,1
5023169,1
5023170,1
5023171,1
5023172,1
5023173,1
5023176,1
5023177,1
5023180,1
5023181,1
5023182,1
5023183,1
5023184,1
5023185,1
5023186,1
5023187,1
5023188,1
5023190,1
5023191,1
5023193,1
5023194,1
5023195,1
5023196,1
5023197,1
5023198,1
5023199,1
5023200,1
5023201,1
5023202,1
5023203,1
5023204,1
5023205,1
5023206,1
5023207,1
5023208,1
5023209,1
5023210,1
5023211,1
5023212,1
5023213,1
5023214,1
5023215,1
5023216,1
5023217,1
5023224,1
5023229,1
5023230,1
5023231,1
5023232,1
5023233,1
5023234,1
5023235,1
5023236,1
5023237,1
5023238,1
5023239,1
5023240,1
5023241,1
5023242,1
5023244,1
5023245,1
5023246,1
5023247,1
5023248,1
5023249,1
5023250,1
5023251,1
5023252,1
5023253,1
5023254,1
5023255,1
5023256,1
5023257,1
5023258,1
5023259,1
5023260,1
5023261,1
5023262,1
5023263,1
5023264,1
5023265,1
5023266,1
5023267,1
5023268,1
5023270,1
5023271,1
5023272,1
5023273,1
5023274,1
5023277,1
5023279,1
5023280,1
5023282,1
5023283,1
5023284,1
5023285,1
5023286,1
5023287,1
5023288,1
5023289,1
5023290,1
5023292,1
5023295,1
5023298,1
5023299,1
5023300,1
5023301,1
5023302,1
5023303,1
5023304,1
5023305,1
5023306,1
5023307,1
5023308,1
5023309,1
5023310,1
5023311,1
5023312,1
5023313,1
5023314,1
5023315,1
5023316,1
5023318,1
5023320,1
5023321,1
5023323,0
5023324,1
5023325,1
5023326,1
5023327,1
5023328,1
5023329,1
5023330,1
5023331,1
5023332,1
5023333,1
5023334,1
5023336,1
5023339,1
5023341,1
5023342,1
5023345,1
5023347,1
5023348,1
5023350,1
5023351,1
5023352,1
5023353,1
5023354,1
5023355,1
5023356,1
5023357,1
5023358,1
5023359,1
5023361,1
5023362,1
5023363,1
5023364,1
5023365,1
5023366,1
5023367,1
5023368,1
5023369,1
5023370,1
5023373,1
5023374,1
5023377,1
5023378,1
5023379,1
5023380,1
5023385,1
5023386,1
5023387,1
5023389,1
5023390,1
5023392,1
5023394,1
5023397,1
5023398,1
5023399,1
5023400,1
5023401,1
5023402,1
5023406,1
5023407,1
5023408,1
5023409,1
5023410,1
5023411,1
5023412,1
5023414,1
5023415,1
5023417,1
5023419,1
5023420,1
5023421,1
5023422,1
5023423,1
5023425,1
5023426,1
5023427,1
5023428,1
5023429,1
5023430,1
5023431,1
5023432,1
5023433,1
5023435,1
5023438,1
5023439,1
5023440,1
5023441,1
5023442,1
5023443,1
5023444,1
5023445,1
5023447,1
5023448,1
5023449,1
5023450,1
5023451,1
5023452,1
5023453,1
5023454,1
5023456,1
5023457,1
5023460,1
5023461,1
5023462,1
5023465,1
5023467,1
5023468,1
5023469,1
5023470,1
5023471,1
5023472,1
5023473,1
5023474,1
5023475,1
5023476,1
5023478,1
5023479,1
5023480,1
5023481,1
5023482,1
5023483,1
5023484,1
5023486,1
5023490,1
5023491,1
5023492,1
5023493,1
5023494,1
5023495,1
5023496,1
5023497,1
5023499,1
5023500,1
5023502,1
5023503,1
5023504,1
5023505,1
5023506,1
5023507,1
5023508,1
5023509,1
5023511,1
5023513,1
5023514,1
5023516,1
5023517,1
5023518,1
5023519,1
5023520,1
5023521,1
5023522,1
5023523,1
5023524,1
5023526,1
5023527,1
5023528,1
5023531,1
5023532,1
5023533,1
5023534,0
5023535,1
5023536,0
5023537,1
5023538,0
5023539,1
5023540,1
5023541,1
5023542,1
5023543,1
5023544,1
5023545,1
5023546,1
5023547,1
5023548,1
5023549,1
5023550,1
5023551,1
5023552,1
5023553,1
5023554,1
5023555,1
5023556,1
5023558,1
5023559,1
5023560,1
5023562,1
5023563,1
5023564,1
5023566,1
5023567,1
5023569,1
5023570,1
5023573,1
5023576,1
5023577,1
5023579,1
5023580,1
5023581,1
5023582,1
5023584,1
5023585,1
5023587,1
5023588,1
5023589,1
5023590,1
5023591,1
5023592,1
5023593,1
5023594,1
5023595,1
5023596,1
5023598,1
5023599,1
5023600,1
5023602,1
5023603,1
5023604,1
5023605,1
5023608,1
5023609,1
5023610,1
5023611,1
5023612,1
5023613,1
5023614,1
5023615,1
5023616,1
5023617,1
5023618,1
5023619,1
5023621,1
5023622,1
5023623,1
5023624,1
5023626,1
5023627,1
5023628,1
5023629,1
5023630,1
5023631,1
5023632,1
5023635,1
5023636,1
5023638,1
5023639,1
5023640,0
5023641,0
5023642,0
5023644,0
5023645,0
5023646,1
5023647,1
5023650,1
5023651,1
5023652,1
5023655,1
5023656,1
5023657,1
5023660,1
5023661,1
5023662,1
5023663,1
5023664,1
5023665,1
5023666,1
5023668,1
5023671,1
5023672,1
5023673,1
5023674,1
5023675,1
5023677,1
5023678,1
5023679,1
5023681,1
5023682,1
5023683,1
5023684,1
5023685,1
5023687,1
5023688,1
5023689,1
5023690,1
5023691,1
5023692,1
5023693,1
5023696,1
5023697,1
5023698,1
5023699,1
5023700,1
5023703,1
5023705,1
5023706,1
5023707,1
5023711,1
5023712,1
5023713,1
5023714,1
5023716,1
5023718,1
5023719,1
5023720,1
5023721,1
